well_id,well_name,long,lat,aquifer_id,gse
6472430002,Well #6472430002,-68.80286925,18.95979982,9,35.5
6372410003,Well #6372410003,-69.46872034,18.95992653,10,247.5
6472430003,Well #6472430003,-68.79482848,18.96365922,9,20.0
6472420002,Well #6472420002,-68.87965522,18.96405004,9,9.5
6472420001,Well #6472420001,-68.90336277,18.96807667,9,11.0
6372410004,Well #6372410004,-69.42544794,18.96886057,10,36.5
6372410001,Well #6372410001,-69.48676366,18.97486413,10,199.5
6372130002,Well #6372130002,-69.05237258,18.97597535,9,31.5
6372410005,Well #6372410005,-69.41728697,18.97603685,9,28.0
6372420003,Well #6372420003,-69.41203432,18.97630166,9,52.0
6372420004,Well #6372420004,-69.41203432,18.97630166,9,52.0
6372420002,Well #6372420002,-69.3740315,18.978714,9,35.0
6371130001,Well #6371130001,-69.04009054,18.9811751,9,12.0
617220010,Well #617220010,-70.15028879,18.98233257,13,93.0
5972410001,Well #5972410001,-71.49704082,18.98810403,8,477.0
6372120001,Well #6372120001,-69.11635383,18.98952985,9,12.0
6372110002,Well #6372110002,-69.22088867,18.98958826,9,12.5
6372410002,Well #6372410002,-69.47196713,18.98966963,10,215.5
6372110001,Well #6372110001,-69.17580329,18.99366737,9,15.0
6173340002,Well #6173340002,-70.42180541,19.00229427,12,166.0
6373340002,Well #6373340002,-69.48770771,19.0054624,10,174.5
6173340004,Well #6173340004,-70.4226978,19.00558536,12,164.0
6173340007,Well #6173340007,-70.42276575,19.00575651,12,163.0
6173340006,Well #6173340006,-70.42228178,19.00581445,12,163.0
6173340005,Well #6173340005,-70.42278628,19.00593706,12,162.5
6173340008,Well #6173340008,-70.42268295,19.00607339,12,162.5
6173340009,Well #6173340009,-70.42290326,19.00628854,12,162.0
6173340010,Well #6173340010,-70.42247751,19.006490600000006,12,162.0
6173340011,Well #6173340011,-70.42210998,19.00683677,12,161.0
6373340003,Well #6373340003,-69.48407428,19.00737884,10,165.0
6273340003,Well #6273340003,-69.98394602,19.00848551,12,78.5
6273340002,Well #6273340002,-69.91888654,19.00864854,10,39.0
6173340012,Well #6173340012,-70.42228662,19.0097358,12,160.5
6373360001,Well #6373360001,-69.25816231,19.0100283,9,10.5
6273340001,Well #6273340001,-69.95573293,19.01245599,10,116.5
6174350029,Well #6174350029,-70.41485685,19.02867696,12,140.5
6373360002,Well #6373360002,-69.31089603,19.03016419,9,9.0
6173260001,Well #6173260001,-70.05721266,19.03235306,10,62.5
5973360001,Well #5973360001,-71.29845568,19.03363374,12,662.0
6173250035,Well #6173250035,-70.06610935,19.03729906,10,52.0
6173250020,Well #6173250020,-70.11049359,19.03881767,13,59.0
6273350002,Well #6273350002,-69.84157891,19.03891959,10,228.0
6173250025,Well #6173250025,-70.10866044,19.03892808,13,59.0
6173250024,Well #6173250024,-70.10887958,19.03901713,13,58.5
6173250018,Well #6173250018,-70.11142655,19.03908314,13,56.5
6173250022,Well #6173250022,-70.10996366,19.03914616,13,56.5
6173250023,Well #6173250023,-70.10896605,19.03916119,13,57.5
6173250019,Well #6173250019,-70.11061007,19.03918745,13,57.5
6173250016,Well #6173250016,-70.11176205,19.0395239,13,57.0
6173250021,Well #6173250021,-70.11005176,19.03953419,13,57.5
6173250017,Well #6173250017,-70.11137285,19.03958046,13,56.0
6373340001,Well #6373340001,-69.42453533,19.0397527,10,24.0
6173250026,Well #6173250026,-70.10831499,19.03985186,13,54.0
6173250027,Well #6173250027,-70.10828661,19.0398701,13,54.0
6173250028,Well #6173250028,-70.10822058,19.03994279,13,54.0
6173340013,Well #6173340013,-70.41916612,19.04162786,12,135.5
6173250015,Well #6173250015,-70.11516844,19.04164496,13,49.0
6173250014,Well #6173250014,-70.12078773,19.04217119,13,49.0
6173250013,Well #6173250013,-70.12175904,19.04248156,13,50.5
6173250030,Well #6173250030,-70.08903435,19.04262326,13,60.0
6173250012,Well #6173250012,-70.12191222,19.04265232,13,50.0
6173250010,Well #6173250010,-70.12245497,19.04282071,13,49.0
6173250011,Well #6173250011,-70.12245497,19.04282071,13,49.0
6173250029,Well #6173250029,-70.08934997,19.04293767,13,61.0
6173250009,Well #6173250009,-70.12291276,19.04307094,13,49.0
6173250007,Well #6173250007,-70.12475642,19.0431049,13,54.0
6173250031,Well #6173250031,-70.08914235,19.04315577,13,61.0
6173250008,Well #6173250008,-70.12449097,19.04319688,13,52.5
6173250006,Well #6173250006,-70.12696340000001,19.04347096,13,57.5
6173250033,Well #6173250033,-70.08878357,19.0435103,13,59.5
6173250032,Well #6173250032,-70.08904071,19.04359915,13,60.5
6173250034,Well #6173250034,-70.08528744,19.04362125,13,51.0
6173250005,Well #6173250005,-70.12962696,19.0439065,13,54.0
6173250003,Well #6173250003,-70.12958654,19.04495495,13,60.0
6173250001,Well #6173250001,-70.13084189,19.04510992,13,64.5
6173250002,Well #6173250002,-70.13013875,19.04511423,13,61.5
6173340016,Well #6173340016,-70.41697302,19.0451866,12,136.5
6373350003,Well #6373350003,-69.38680273,19.04596299,9,11.5
6373350001,Well #6373350001,-69.38766785,19.0460877,9,12.5
6373350002,Well #6373350002,-69.38732673,19.04652222,9,11.5
6173340014,Well #6173340014,-70.41882771,19.04652767,12,139.0
6173340015,Well #6173340015,-70.4189874,19.04742999,12,137.0
6273350001,Well #6273350001,-69.83296061,19.04855583,10,219.5
6373350004,Well #6373350004,-69.40753192,19.05058173,9,9.0
6373450005,Well #6373450005,-69.38930015,19.0613847,9,6.5
6373450004,Well #6373450004,-69.38445101,19.06471162,9,5.0
62732,Well #62732,-69.52478636,19.07054731,10,39.0
6273260002,Well #6273260002,-69.53057747,19.07436256,10,33.0
6173340001,Well #6173340001,-70.44669255,19.07575758,12,154.5
6273250004,Well #6273250004,-69.62383406,19.07759515,10,19.5
6273250003,Well #6273250003,-69.62445328,19.07796357,10,23.0
6273250005,Well #6273250005,-69.62017781,19.07846601,10,0.0
6273250001,Well #6273250001,-69.62882953,19.07898798,10,33.5
6273230001,Well #6273230001,-69.57120144,19.08246509,10,97.0
6173220028,Well #6173220028,-70.15456687,19.08323125,13,37.5
6173330031,Well #6173330031,-71.23970933,19.08762738,12,1841.0
6173330030,Well #6173330030,-70.28080223,19.090665,12,86.0
6372210001,Well #6372210001,-69.73269903,19.09346128,13,88.0
6173330029,Well #6173330029,-70.28653743,19.09364299,13,76.0
6273220001,Well #6273220001,-69.65354774,19.09470796,13,15.5
6273210002,Well #6273210002,-69.73180556,19.09564275,13,82.0
6272210002,Well #6272210002,-69.67716662,19.09846342,13,12.5
6173330027,Well #6173330027,-70.29346624,19.10219652,13,70.0
6273220002,Well #6273220002,-69.65751338,19.10233021,13,27.5
6173330028,Well #6173330028,-70.29191064,19.10261405,13,74.5
6173330026,Well #6173330026,-70.2932072,19.10311095,13,68.0
6273330041,Well #6273330041,-69.75342013,19.10358045,13,1.0
6073220012,Well #6073220012,-70.62548015,19.11099398,12,547.5
6073220013,Well #6073220013,-70.63396121,19.11324079,12,553.0
6073220009,Well #6073220009,-70.63143317,19.11519664,12,555.5
6073220010,Well #6073220010,-70.63143317,19.11519664,12,555.5
6073220011,Well #6073220011,-70.63143317,19.11519664,12,555.5
6273330026,Well #6273330026,-69.82315027,19.11527385,13,13.5
6073220014,Well #6073220014,-70.627131,19.11555095,12,556.5
6073220015,Well #6073220015,-70.627131,19.11555095,12,556.5
6073220016,Well #6073220016,-70.62608322,19.11629202,12,558.0
6273330025,Well #6273330025,-69.82316259999999,19.11968377,13,12.5
6273330024,Well #6273330024,-69.82317273,19.11981024,13,12.5
6173320002,Well #6173320002,-70.41241954,19.1200168,13,111.5
6273330023,Well #6273330023,-69.8232408,19.12011718,13,12.0
6173320001,Well #6173320001,-70.41230655,19.12014416,13,106.5
6173320003,Well #6173320003,-70.41024401,19.12016902,13,93.5
6273330043,Well #6273330043,-69.76036102,19.12047812,13,5.5
6273330020,Well #6273330020,-69.78870528,19.12106369,13,9.5
6273330021,Well #6273330021,-69.78835373,19.12111038,13,9.5
6273330019,Well #6273330019,-69.78933392,19.12130499,13,12.0
6273330017,Well #6273330017,-69.79044682,19.1214177,13,10.0
6273330018,Well #6273330018,-69.7903431,19.12159888,13,9.5
6273330022,Well #6273330022,-69.78874593,19.12161477,13,11.0
6273310004,Well #6273310004,-69.9328009,19.12174514,13,16.0
6173330006,Well #6173330006,-70.30359989,19.12297048,13,53.5
6273310001,Well #6273310001,-69.98270856,19.12419631,13,89.5
6173210013,Well #6173210013,-70.22164834,19.12466241,13,44.0
6073220021,Well #6073220021,-70.60169957,19.12478173,12,590.0
6273310002,Well #6273310002,-69.97504234,19.12523112,13,89.0
6173330011,Well #6173330011,-70.29304742,19.12534906,13,54.5
6273310003,Well #6273310003,-69.93515072,19.12540208,13,18.5
6173330010,Well #6173330010,-70.29301235,19.12572881,13,53.5
6173330009,Well #6173330009,-70.29313663,19.1258183,13,54.0
6173210015,Well #6173210015,-70.20755951,19.12596626,13,45.0
6073220022,Well #6073220022,-70.60237744,19.12607684,12,580.5
6173330008,Well #6173330008,-70.29316768,19.12614336,13,54.0
6173330007,Well #6173330007,-70.29346434,19.12639428,13,53.5
6173310032,Well #6173310032,-70.41942364,19.12650451,13,97.0
6173220022,Well #6173220022,-70.14285109999999,19.12659652,13,39.5
6173330003,Well #6173330003,-70.32779567,19.12684541,13,58.0
6173330002,Well #6173330002,-70.3296877,19.12687692,13,54.0
6173310033,Well #6173310033,-70.41915307,19.12710293,13,92.5
6173330001,Well #6173330001,-70.33070699,19.12714062,13,55.5
6173330004,Well #6173330004,-70.32821739,19.12727608,13,57.5
6173320019,Well #6173320019,-70.33206756,19.12728438,13,58.0
6173320018,Well #6173320018,-70.33184922,19.1273221,13,58.0
6173210012,Well #6173210012,-70.22265779,19.12748396,13,54.5
6173320020,Well #6173320020,-70.33229795,19.12756281,13,58.0
6173330012,Well #6173330012,-70.29333096,19.1275789,13,52.5
6273310005,Well #6273310005,-69.95689728,19.12763072,13,18.0
6173320017,Well #6173320017,-70.33188193,19.12784593,13,57.0
6173310031,Well #6173310031,-70.41963576,19.127966600000004,13,91.0
6173330005,Well #6173330005,-70.32842352,19.1280878,13,56.5
6173310030,Well #6173310030,-70.4257401,19.12812719,13,174.0
6173220001,Well #6173220001,-70.15045299,19.1288172,13,37.5
6173210011,Well #6173210011,-70.22016113,19.12927158,13,57.0
6173220004,Well #6173220004,-70.15003795,19.12928967,13,38.0
6173210007,Well #6173210007,-70.22247185,19.12934659,13,60.0
6173210008,Well #6173210008,-70.22263366,19.12937263,13,60.0
6173210006,Well #6173210006,-70.22269089,19.12939935,13,60.0
6173210009,Well #6173210009,-70.22280517,19.1294257,13,60.0
6173220002,Well #6173220002,-70.15031514,19.12950481,13,37.0
6173310028,Well #6173310028,-70.42163595,19.12953234,13,94.0
6173310029,Well #6173310029,-70.42163595,19.12953234,13,94.0
6173220003,Well #6173220003,-70.1497545,19.12954446,13,37.5
6173210005,Well #6173210005,-70.22269222,19.12958006,13,59.5
6173220024,Well #6173220024,-70.13621779,19.12974605,13,37.5
6173320005,Well #6173320005,-70.37099836,19.12986258,13,64.5
6273330042,Well #6273330042,-69.76470185,19.12993083,13,5.0
6173320014,Well #6173320014,-70.34826162,19.13020234,13,61.5
6173320015,Well #6173320015,-70.34799552,19.13021333,13,62.0
6173220023,Well #6173220023,-70.13551917,19.13046422,13,37.0
6173210004,Well #6173210004,-70.22150232,19.13066325,13,54.0
6173210010,Well #6173210010,-70.22285264,19.13070849,13,57.0
6173320016,Well #6173320016,-70.34790464,19.13072902,13,62.5
6173210014,Well #6173210014,-70.21916829999999,19.13130221,13,55.0
6173320004,Well #6173320004,-70.37159247,19.13158393,13,66.5
6273320001,Well #6273320001,-69.87822904,19.13243305,13,12.0
6173310027,Well #6173310027,-70.4225455,19.13250697,13,81.0
6173310026,Well #6173310026,-70.42280316,19.13262244,13,80.0
6173310025,Well #6173310025,-70.42309939,19.13280085,13,81.5
6073220019,Well #6073220019,-70.62213975,19.13295067,12,531.5
6173310037,Well #6173310037,-70.45747682,19.13306467,13,134.0
6173220026,Well #6173220026,-70.13997891,19.13336434,13,37.0
6173220025,Well #6173220025,-70.13949424,19.13339445,13,37.0
6073220020,Well #6073220020,-70.62157378,19.13339836,12,533.5
6173310023,Well #6173310023,-70.42383738,19.1334999,13,79.5
6173220027,Well #6173220027,-70.14003756,19.13359892,13,37.0
6173310024,Well #6173310024,-70.42347817,19.133737600000003,13,77.5
6173210002,Well #6173210002,-70.22528443,19.13430667,13,53.5
6173210003,Well #6173210003,-70.2250493,19.1346516,13,54.0
6173210016,Well #6173210016,-70.2072238,19.13471528,13,52.5
6173310022,Well #6173310022,-70.42507596,19.13492692,13,77.0
6273320003,Well #6273320003,-69.85006174,19.13518606,13,9.5
6173220006,Well #6173220006,-70.14944452,19.13558252,13,38.0
6173220005,Well #6173220005,-70.14958806,19.13571717,13,38.5
6173210018,Well #6173210018,-70.20415258,19.13597335,13,47.5
6173310021,Well #6173310021,-70.42752058,19.13620001,13,86.5
6173220007,Well #6173220007,-70.14972666,19.13651148,13,34.0
6173210017,Well #6173210017,-70.20452761,19.13655823,13,48.0
6173220021,Well #6173220021,-70.13954465,19.1365839,13,36.5
6173220018,Well #6173220018,-70.13987833,19.13671737,13,36.5
6173220020,Well #6173220020,-70.13944243,19.13692791,13,36.5
6173210020,Well #6173210020,-70.21004481,19.13696476,13,51.0
6173220017,Well #6173220017,-70.13977709999999,19.13720595,13,37.0
6173210021,Well #6173210021,-70.21027541,19.13729758,13,51.0
6173210001,Well #6173210001,-70.24716383,19.137313100000004,13,54.5
6173310020,Well #6173310020,-70.42982809,19.13810661,13,85.5
617332007,Well #617332007,-70.36625676,19.13821054,13,62.5
6173220010,Well #6173220010,-70.14901756,19.13845868,13,38.5
6173220016,Well #6173220016,-70.14166087,19.13877559,13,36.5
6173320012,Well #6173320012,-70.3681821,19.13881064,13,65.0
6173330013,Well #6173330013,-70.26642004,19.13909706,13,51.0
6173220009,Well #6173220009,-70.14925168,19.13931564,13,37.0
6173310019,Well #6173310019,-70.42850804,19.13937278,13,82.0
6173210019,Well #6173210019,-70.20463368,19.13938579,13,47.0
6173310018,Well #6173310018,-70.42862459999998,19.139661,13,81.0
6173220015,Well #6173220015,-70.1416211,19.13990535,13,37.0
6173220008,Well #6173220008,-70.14934243,19.14006507,13,35.5
6173330020,Well #6173330020,-70.25941101,19.14006686,13,50.0
6173310016,Well #6173310016,-70.42872511,19.1402927,13,81.5
6173330017,Well #6173330017,-70.2628735,19.14030515,13,50.0
6173310017,Well #6173310017,-70.42931574,19.14043267,13,81.0
6173330018,Well #6173330018,-70.26256204,19.14060547,13,51.5
6173330015,Well #6173330015,-70.2629902,19.14064771,13,49.0
6173330019,Well #6173330019,-70.262629,19.14065922,13,49.5
6173330016,Well #6173330016,-70.26297146,19.14068398,13,49.0
6173320013,Well #6173320013,-70.36829347,19.14078859,13,64.0
6173330014,Well #6173330014,-70.26819957,19.14180457,13,47.0
6173320011,Well #6173320011,-70.36791242,19.14184858,13,64.0
6073220008,Well #6073220008,-70.63540323,19.141940100000006,12,506.5
6173320006,Well #6173320006,-70.36682065,19.14203741,13,63.5
6073220017,Well #6073220017,-70.63463748,19.14237154,12,504.5
6073220018,Well #6073220018,-70.63463748,19.14237154,12,504.5
6173320008,Well #6173320008,-70.36708045,19.14241497,13,64.0
6173320010,Well #6173320010,-70.36816435,19.14242498,13,64.0
6173220011,Well #6173220011,-70.14905577,19.14260601,13,34.0
6173220012,Well #6173220012,-70.14974299,19.14299027,13,33.5
6173310036,Well #6173310036,-70.47116043,19.14317451,13,132.5
6173310003,Well #6173310003,-70.44174816,19.14342565,13,86.0
6173320009,Well #6173320009,-70.36729934,19.143597,13,62.0
6173310010,Well #6173310010,-70.43472764,19.1440227,13,83.0
6173310011,Well #6173310011,-70.43357043,19.1443299,13,82.0
617331004,Well #617331004,-70.44128068,19.14433284,13,81.0
6173310013,Well #6173310013,-70.43315379,19.14452289,13,79.5
6173310002,Well #6173310002,-70.44141613,19.14460284,13,79.5
6173310014,Well #6173310014,-70.43305989,19.14465915,13,79.5
6173310005,Well #6173310005,-70.44138029999998,19.14485611,13,79.5
6173220013,Well #6173220013,-70.14961427,19.14499709,13,34.5
6173310007,Well #6173310007,-70.4408884,19.14514006,13,78.5
6173310015,Well #6173310015,-70.43315021,19.1452096,13,79.5
6173310009,Well #6173310009,-70.44064201,19.14523235,13,77.0
6173330021,Well #6173330021,-70.25233864,19.14525657,13,52.0
6073210031,Well #6073210031,-69.73326026,19.14528615,13,8.0
6073210032,Well #6073210032,-69.73326026,19.14528615,13,8.0
6173310008,Well #6173310008,-70.44074713,19.14529477,13,77.5
6173310006,Well #6173310006,-70.4410522,19.14539176,13,79.5
6172330022,Well #6172330022,-70.25148490000001,19.14551539,13,48.5
6173220014,Well #6173220014,-70.14876328,19.14568012,13,34.0
6173330023,Well #6173330023,-70.25224013,19.14606143,13,50.5
6273320002,Well #6273320002,-69.86880277,19.14621364,13,11.5
6073210030,Well #6073210030,-69.73372183,19.14645007,13,8.0
6073210029,Well #6073210029,-69.73374145,19.14658555,13,8.0
6073210028,Well #6073210028,-69.73390569,19.14717229,13,7.5
6073210026,Well #6073210026,-69.73442381,19.14821851,13,7.0
6073210027,Well #6073210027,-69.73408149,19.14821988,13,7.0
6073210024,Well #6073210024,-69.73415808,19.14833705,13,6.0
6073210025,Well #6073210025,-69.73415808,19.14833705,13,6.0
6073210021,Well #6073210021,-69.73444495,19.14869739,13,8.5
6073210022,Well #6073210022,-69.73444495,19.14869739,13,8.5
6073210023,Well #6073210023,-69.73422652,19.14876152,13,7.5
6073210017,Well #6073210017,-69.73411241,19.14876197,13,7.0
6073210020,Well #6073210020,-69.73689262,19.14956417,13,8.0
6073210019,Well #6073210019,-69.73403994,19.14957559,13,6.5
6073210013,Well #6073210013,-69.73409044,19.15024412,13,7.0
6073210014,Well #6073210014,-69.73409044,19.15024412,13,7.0
6273330012,Well #6273330012,-69.81876077,19.15055512,13,9.5
6073210015,Well #6073210015,-69.73419688,19.1506594,13,6.5
6073210016,Well #6073210016,-69.73419688,19.1506594,13,6.5
6273330013,Well #6273330013,-69.8189614,19.150744,13,10.0
6273330016,Well #6273330016,-69.81402623,19.15074785,13,9.5
6073210009,Well #6073210009,-69.73408329,19.15077733,13,6.5
6073210010,Well #6073210010,-69.73408329,19.15077733,13,6.5
6073210011,Well #6073210011,-69.73408329,19.15077733,13,6.5
6073210012,Well #6073210012,-69.73408329,19.15077733,13,6.5
6273330014,Well #6273330014,-69.81865765,19.1508538,13,9.5
6273330015,Well #6273330015,-69.81481617,19.15088894,13,10.0
6273330011,Well #6273330011,-69.81892461,19.15099719,13,10.0
6273330010,Well #6273330010,-69.81819577,19.1516782,13,10.0
6073210033,Well #6073210033,-69.70547423,19.1517479,13,6.0
6173330025,Well #6173330025,-70.25523069,19.15176974,13,50.0
6273330008,Well #6273330008,-69.81807318,19.15188659,13,11.0
6273330007,Well #6273330007,-69.81820706,19.15203962,13,10.5
6073210008,Well #6073210008,-69.73480215,19.1520577,13,8.0
6273330009,Well #6273330009,-69.81783635,19.15206838,13,11.0
6073210007,Well #6073210007,-69.73443189,19.15219474,13,8.0
6273330034,Well #6273330034,-69.81274046,19.15227173,13,10.0
6273330035,Well #6273330035,-69.81179028,19.15242052,13,10.5
6073210006,Well #6073210006,-69.73486096,19.15245509,13,8.0
6273330006,Well #6273330006,-69.81884839,19.15289526,13,11.0
6073210005,Well #6073210005,-69.73443605,19.15313456,13,5.0
6273330036,Well #6273330036,-69.81027233,19.15314113,13,13.5
6273330005,Well #6273330005,-69.81917321,19.15320107,13,11.0
6073210004,Well #6073210004,-69.7345898,19.15349543,13,5.0
6073210003,Well #6073210003,-69.73465808,19.15388374,13,6.0
6073210002,Well #6073210002,-69.73452691,19.15432708,13,7.5
6273330004,Well #6273330004,-69.82102448,19.15451218,13,7.5
6273330039,Well #6273330039,-69.78037320000001,19.15469837,13,9.0
6073220007,Well #6073220007,-70.59784401,19.15479264,12,550.5
6273330003,Well #6273330003,-69.82287142,19.15494672,13,9.0
6273330002,Well #6273330002,-69.82245361,19.15506607,13,10.5
6273330001,Well #6273330001,-69.82263499999999,19.15520984,13,10.0
6173320024,Well #6173320024,-70.26380529,19.15529818,13,48.0
6073210034,Well #6073210034,-69.70772609999999,19.15577878,13,7.5
6073220006,Well #6073220006,-70.59344748,19.1563306,12,561.5
6173310035,Well #6173310035,-70.48367529,19.15636461,13,99.0
6173310001,Well #6173310001,-70.47336067,19.15649281,13,94.0
6273330038,Well #6273330038,-69.78790637,19.15707906,13,9.0
6073220004,Well #6073220004,-70.59282873,19.15723944,12,564.0
6073220005,Well #6073220005,-70.59282873,19.15723944,12,564.0
6273330033,Well #6273330033,-69.82076298,19.15739609,13,11.0
6273210001,Well #6273210001,-69.73654724,19.15744577,13,6.0
6273330031,Well #6273330031,-69.82094477,19.15762119,13,10.0
6273330032,Well #6273330032,-69.82050784,19.15772255,13,10.0
6073220003,Well #6073220003,-70.59479193,19.15772836,12,567.5
6273330040,Well #6273330040,-69.76759778,19.15786087,13,9.5
6073220001,Well #6073220001,-70.59582123,19.15799046,12,571.0
6073220002,Well #6073220002,-70.59582123,19.15799046,12,571.0
6073210036,Well #6073210036,-69.71133082,19.15814158,13,5.5
6273330037,Well #6273330037,-69.79440755,19.15837948,13,7.0
6073210035,Well #6073210035,-69.71084764,19.16078225,13,3.0
6173310012,Well #6173310012,-70.43332733,19.16241143,13,65.5
6273330029,Well #6273330029,-69.82096111,19.16284439,13,11.5
6273330030,Well #6273330030,-69.8205439,19.16309025,13,10.5
6273330027,Well #6273330027,-69.82110572,19.16324136,13,11.0
6273330028,Well #6273330028,-69.82116318,19.16332243,13,10.0
6073210037,Well #6073210037,-69.69930999,19.16475763,13,4.0
6173140004,Well #6173140004,-70.20338302,19.17275474,13,40.5
6073160017,Well #6073160017,-70.54554232,19.1728763,12,451.5
6173140005,Well #6173140005,-70.20340362,19.17297147,13,40.0
6173140002,Well #6173140002,-70.20407082,19.17318396,13,40.0
6173140001,Well #6173140001,-70.2036439,19.1733223,13,40.0
6173460005,Well #6173460005,-70.31388724,19.17361448,13,53.0
6173140003,Well #6173140003,-70.20366574,19.1737107,13,40.5
6173460003,Well #6173460003,-70.31454512,19.17383566,13,52.5
6173460004,Well #6173460004,-70.31394758,19.17402968,13,53.5
6173450011,Well #6173450011,-70.32888890000001,19.17433776,13,55.5
6173450012,Well #6173450012,-70.32940294,19.17440632,13,56.5
6173460002,Well #6173460002,-70.31504523,19.17454589,13,53.5
6173450013,Well #6173450013,-70.33495422,19.17533284,13,56.0
6173140007,Well #6173140007,-70.20470657,19.17561045,13,41.5
6173450014,Well #6173450014,-70.33700134,19.17566129,13,57.5
6173140006,Well #6173140006,-70.20468919,19.17583647,13,42.0
6173450015,Well #6173450015,-70.33809804,19.17605086,13,55.5
6173460001,Well #6173460001,-70.31770372,19.17642431,13,52.5
6173450010,Well #6173450010,-70.32787121,19.17668534,13,55.5
6173450016,Well #6173450016,-70.33953303,19.17711563,13,57.0
6173450009,Well #6173450009,-70.32747540000001,19.17713095,13,56.0
6173450017,Well #6173450017,-70.33963843,19.17721425,13,57.0
6173450008,Well #6173450008,-70.32712459,19.17725999,13,55.5
6173460006,Well #6173460006,-70.31899632,19.17753544,13,53.5
6173450007,Well #6173450007,-70.32612027,19.17771903,13,55.5
6173450006,Well #6173450006,-70.32343383,19.17830766,13,54.0
6173450019,Well #6173450019,-70.34621017,19.17965997,13,56.5
6173450018,Well #6173450018,-70.3456801,19.17996203,13,57.0
6173450020,Well #6173450020,-70.35130681,19.18077906,13,58.0
6173140008,Well #6173140008,-70.20597540000001,19.18139415,13,43.0
6173140009,Well #6173140009,-70.20598655,19.18161998,13,44.0
6173140011,Well #6173140011,-70.20651141,19.18186953,13,45.0
6173140010,Well #6173140010,-70.20615124,19.18203455,13,44.0
6273440002,Well #6273440002,-69.93040039,19.18873652,13,31.5
6173440001,Well #6173440001,-70.41683813,19.191082,13,61.5
6173440002,Well #6173440002,-70.42335481,19.19579314,13,60.5
6173440003,Well #6173440003,-70.41955212,19.19594912,13,63.0
6173140013,Well #6173140013,-70.21175375,19.19649123,13,49.5
6173140012,Well #6173140012,-70.21196371,19.19658924,13,49.5
6373450007,Well #6373450007,-69.38027619,19.19668439,11,7.5
6273440003,Well #6273440003,-69.99328709,19.19833784,13,50.0
6173150022,Well #6173150022,-70.11212179,19.19849601,13,46.0
6173140015,Well #6173140015,-70.21445494,19.1991028,13,50.0
6373140001,Well #6373140001,-69.22442981,19.19927297,11,50.5
6173140016,Well #6173140016,-70.21401047,19.19944911,13,48.0
6173160019,Well #6173160019,-70.00586929,19.19967893,13,66.0
6373440001,Well #6373440001,-69.41893247,19.1998536,11,22.0
6373450001,Well #6373450001,-69.41818102,19.19986435,11,24.5
6373450002,Well #6373450002,-69.41541367,19.20016887,11,30.0
6373440002,Well #6373440002,-69.42044618,19.20033815,11,25.5
6373440003,Well #6373440003,-69.4215978,19.20057951,11,27.0
6373450003,Well #6373450003,-69.41449267,19.20084875,11,68.5
6373440004,Well #6373440004,-69.42586007,19.20084982,11,28.0
6373440005,Well #6373440005,-69.42903974,19.20181843,11,41.0
6173160018,Well #6173160018,-70.00477728,19.20310971,13,70.0
6073160018,Well #6073160018,-70.53820834,19.20325914,13,96.0
6173140017,Well #6173140017,-70.21654979,19.20331771,13,50.0
6073160019,Well #6073160019,-70.54016339,19.20384806,13,97.5
6373450006,Well #6373450006,-69.39611245,19.20394399,11,47.5
6073160021,Well #6073160021,-70.54068018,19.20419608,13,100.5
6073160020,Well #6073160020,-70.5410136,19.20425652,13,102.5
6172440005,Well #6172440005,-70.42973903,19.20604369,13,67.5
6173440004,Well #6173440004,-70.42667844,19.20625728,13,64.0
6173440008,Well #6173440008,-70.42900411,19.20684452,13,64.0
6173140019,Well #6173140019,-70.21950604,19.2069576,13,51.0
6173150021,Well #6173150021,-70.11724836,19.20695881,13,50.5
6173440006,Well #6173440006,-70.42828494,19.20726575,13,63.5
6173440007,Well #6173440007,-70.4284205,19.20754479,13,63.0
6173140020,Well #6173140020,-70.21996789,19.20767739,13,51.0
6172140021,Well #6172140021,-70.22020713,19.20787459,13,51.5
6173440009,Well #6173440009,-70.43153725,19.20832461,13,62.5
6173140022,Well #6173140022,-70.22057308,19.20848659,13,52.0
6173440011,Well #6173440011,-70.43247159,19.20858836,13,65.0
6173140023,Well #6173140023,-70.22077454,19.20872018,13,51.0
6173440010,Well #6173440010,-70.43231148,19.20877032,13,65.5
6173160017,Well #6173160017,-70.0337992,19.20951777,13,81.5
6173150020,Well #6173150020,-70.11563016,19.20959818,13,49.5
6173450001,Well #6173450001,-70.34785189,19.20960971,13,60.5
6173160016,Well #6173160016,-70.03483823,19.20987335,13,79.0
6173140024,Well #6173140024,-70.22202418,19.21050095,13,52.5
6173140025,Well #6173140025,-70.22217716,19.21060836,13,52.0
6173440012,Well #6173440012,-70.452919,19.21067717,13,69.0
6173150019,Well #6173150019,-70.11940821,19.21128297,13,52.0
6073160022,Well #6073160022,-70.54171734,19.21139721,13,100.5
6173150018,Well #6173150018,-70.11935298,19.21155439,13,50.0
6174420034,Well #6174420034,-70.36002503,19.21295326,13,60.5
6173160015,Well #6173160015,-70.04957797,19.21377454,13,75.0
6173440013,Well #6173440013,-70.4366265,19.21391374,13,67.0
6173160014,Well #6173160014,-70.05001689,19.2139889,13,77.0
6173440014,Well #6173440014,-70.4366757,19.21410309,13,66.0
6173160007,Well #6173160007,-70.05625093,19.21454946,13,72.5
6173140026,Well #6173140026,-70.22666941,19.21483423,13,54.0
6173160013,Well #6173160013,-70.04858828,19.21520794,13,82.0
